Credit Memo Number,Line Number,Reason Code,Product ID,Quantity,U/M,Unit Price,Amount
1168508,3,701010,210103,12,EACH,4.26,51.12
1168508,4,701010,150104,18,EACH,12.79,230.22
1168508,4,701010,210104,11,EACH,4.75,52.25
1168508,5,701010,150105,19,EACH,13.23,251.37
1168508,5,701010,210105,11,EACH,4.60,50.6
1168508,6,701010,150106,18,EACH,12.86,231.48
1168508,6,701010,210106,13,EACH,5.26,68.38
1168508,7,701010,150107,17,EACH,13.83,235.11
1168508,7,701010,210107,11,EACH,4.99,54.89
1168508,8,701010,150301,19,EACH,10.76,204.44
1168508,8,701010,210201,12,EACH,4.07,48.84
1168508,9,701010,150302,18,EACH,11.54,207.72
1168508,9,701010,210202,11,EACH,4.35,47.85
1168508,10,701010,150303,19,EACH,12.45,236.55
1168508,10,701010,210203,13,EACH,4.44,57.72
1168508,11,701010,150304,17,EACH,12.22,207.74
1168508,11,701010,210204,11,EACH,4.88,53.68
1168508,12,701010,150305,18,EACH,13.03,234.54
1168508,12,701010,210205,11,EACH,4.75,52.25
1168508,13,701010,150306,18,EACH,13.23,238.14
1168508,13,701010,210206,13,EACH,4.96,64.48
1168508,14,701010,150307,18,EACH,13.89,250.02
1168508,14,701010,210207,12,EACH,5.15,61.8
1168508,15,701010,150401,19,EACH,10.60,201.4
1168508,15,701010,210401,13,EACH,4.03,52.39
1168508,16,701010,150402,17,EACH,11.27,191.59
1168508,16,701010,210402,13,EACH,4.19,54.47
1168508,17,701010,150403,18,EACH,11.69,210.42
1168508,17,701010,210403,12,EACH,4.32,51.84
1168508,18,701010,150404,18,EACH,12.72,228.96
1168508,18,701010,210404,11,EACH,4.59,50.49
1168508,19,701010,150405,18,EACH,13.37,240.66
1168508,19,701010,210405,11,EACH,4.72,51.92
1168508,20,701010,150406,17,EACH,13.03,221.51
1168508,20,701010,210406,12,EACH,4.96,59.52
1168508,21,701010,150407,18,EACH,13.99,251.82
1168508,21,701010,210407,13,EACH,5.20,67.6
1168508,22,701010,150501,19,EACH,10.63,201.97
1168508,22,701010,210501,12,EACH,4.07,48.84
1168508,23,701010,150502,16,EACH,11.35,181.6
1168508,23,701010,210502,12,EACH,4.18,50.16
1168508,24,701010,150503,17,EACH,12.22,207.74
1168508,24,701010,210503,12,EACH,4.37,52.44
1168508,25,701010,150504,19,EACH,12.60,239.4
1168508,25,701010,210504,13,EACH,4.77,62.01
1168508,26,701010,150505,16,EACH,13.76,220.16
1168508,26,701010,210505,11,EACH,4.46,49.06
1168508,27,701010,150506,17,EACH,14.44,245.48
1168508,27,701010,210506,13,EACH,4.70,61.1
1168508,28,701010,150507,19,EACH,14.19,269.61
1168508,28,701010,210507,12,EACH,5.37,64.44
903009,1,701010,210101,22,EACH,3.69,81.18
903009,2,701010,210102,21,EACH,3.82,80.22
903009,3,701010,210103,20,EACH,4.07,81.4
903009,4,701010,210104,22,EACH,4.19,92.18
903009,5,701010,210105,22,EACH,4.18,91.96
903009,6,701010,210106,23,EACH,4.73,108.79
903009,7,701010,210107,20,EACH,4.57,91.4
903009,8,701010,210201,19,EACH,3.57,67.83
903009,9,701010,210202,19,EACH,3.80,72.2
903009,10,701010,210203,19,EACH,4.02,76.38
903009,11,701010,210204,23,EACH,4.25,97.75
903009,12,701010,210205,21,EACH,4.32,90.72
903009,13,701010,210206,21,EACH,4.41,92.61
903009,14,701010,210207,22,EACH,4.66,102.52
903009,15,701010,210301,22,EACH,3.71,81.62
903009,16,701010,210302,20,EACH,3.79,75.8
903009,17,701010,210303,22,EACH,3.94,86.68
903009,18,701010,210304,22,EACH,4.25,93.5
903009,19,701010,210305,21,EACH,4.49,94.29
903009,20,701010,210306,20,EACH,4.49,89.8
903009,21,701010,210307,22,EACH,4.48,98.56
903009,22,701010,210401,22,EACH,3.69,81.18
903009,23,701010,210402,22,EACH,3.75,82.5
903009,24,701010,210403,20,EACH,4.05,81
903009,25,701010,210404,20,EACH,4.07,81.4
903009,26,701010,210405,20,EACH,4.34,86.8
903009,27,701010,210406,20,EACH,4.53,90.6
903009,28,701010,210407,20,EACH,4.94,98.8
903009,29,701010,210501,21,EACH,3.70,77.7
903009,30,701010,210502,21,EACH,3.91,82.11
903009,31,701010,210503,19,EACH,3.98,75.62
903009,32,701010,210504,21,EACH,4.14,86.94
903009,33,701010,210505,22,EACH,4.11,90.42
903009,34,701010,210506,23,EACH,4.24,97.52
903009,35,701010,210507,23,EACH,4.83,111.09
1390531,1,701010,180101,15,EACH,8.39,125.85
1390531,2,701010,180102,15,EACH,9.25,138.75
1390531,3,701010,180103,15,EACH,9.47,142.05
1390531,4,701010,180104,16,EACH,9.37,149.92
1390531,5,701010,180105,15,EACH,10.23,153.45
1390531,6,701010,180106,17,EACH,10.26,174.42
1390531,7,701010,180107,17,EACH,11.09,188.53
1390531,8,701010,180201,15,EACH,8.61,129.15
1390531,9,701010,180202,16,EACH,8.87,141.92
1390531,10,701010,180203,17,EACH,9.17,155.89
1390531,11,701010,180204,18,EACH,10.09,181.62
1390531,12,701010,180205,16,EACH,10.03,160.48
1390531,13,701010,180206,16,EACH,11.00,176
1390531,14,701010,180207,18,EACH,11.76,211.68
1390531,15,701010,180301,16,EACH,8.57,137.12
1390531,16,701010,180302,17,EACH,8.87,150.79
1390531,17,701010,180303,15,EACH,9.46,141.9
1390531,18,701010,180304,17,EACH,9.65,164.05
1390531,19,701010,180305,15,EACH,9.93,148.95
1390531,20,701010,180306,17,EACH,10.85,184.45
1390531,21,701010,180307,17,EACH,10.79,183.43
1390531,22,701010,180401,16,EACH,8.53,136.48
1390531,23,701010,180402,18,EACH,9.24,166.32
1390531,24,701010,180403,16,EACH,9.20,147.2
1390531,25,701010,180404,16,EACH,9.83,157.28
1390531,26,701010,180405,15,EACH,9.76,146.4
1390531,27,701010,180406,16,EACH,10.29,164.64
1390531,28,701010,180407,15,EACH,10.86,162.9
1390531,29,701010,180501,17,EACH,8.78,149.26
1390531,30,701010,180502,16,EACH,9.11,145.76
1390531,31,701010,180503,15,EACH,9.50,142.5
1390531,32,701010,180504,16,EACH,9.73,155.68
1390531,33,701010,180505,17,EACH,10.19,173.23
1390531,34,701010,180506,15,EACH,10.32,154.8
1390531,35,701010,180507,16,EACH,10.86,173.76
1360506,1,701010,180101,13,EACH,8.95,116.35
1360506,1,701010,220101,18,EACH,9.19,165.42
1360506,2,701010,180102,12,EACH,9.64,115.68
1360506,2,701010,220102,18,EACH,9.85,177.3
1360506,3,701010,180103,14,EACH,9.74,136.36
1360506,3,701010,220103,18,EACH,10.24,184.32
1360506,4,701010,180104,14,EACH,10.01,140.14
1360506,4,701010,220104,17,EACH,10.26,174.42
1360506,5,701010,180105,14,EACH,11.08,155.12
1360506,5,701010,220105,18,EACH,10.54,189.72
1360506,6,701010,180106,13,EACH,10.75,139.75
1360506,6,701010,220106,18,EACH,11.17,201.06
1360506,7,701010,180107,14,EACH,11.84,165.76
1360506,7,701010,220107,18,EACH,12.28,221.04
1360506,8,701010,180201,13,EACH,9.08,118.04
1360506,8,701010,220201,17,EACH,9.30,158.1
1360506,9,701010,180202,14,EACH,9.50,133
1360506,9,701010,220202,17,EACH,9.53,162.01
1360506,10,701010,180203,15,EACH,9.64,144.6
1360506,10,701010,220203,18,EACH,10.12,182.16
1360506,11,701010,180204,14,EACH,10.43,146.02
1360506,11,701010,220204,17,EACH,10.61,180.37
1360506,12,701010,180205,14,EACH,10.67,149.38
1360506,12,701010,220205,16,EACH,11.01,176.16
1360506,13,701010,180206,13,EACH,11.69,151.97
1360506,13,701010,220206,16,EACH,11.70,187.2
1360506,14,701010,180207,12,EACH,12.17,146.04
1360506,14,701010,220207,16,EACH,11.66,186.56
1360506,15,701010,180301,13,EACH,9.15,118.95
1360506,15,701010,220301,16,EACH,9.25,148
1360506,16,701010,180302,12,EACH,9.13,109.56
1360506,16,701010,220302,16,EACH,9.80,156.8
1360506,17,701010,180303,14,EACH,9.97,139.58
1360506,17,701010,220303,16,EACH,10.05,160.8
1360506,18,701010,180304,13,EACH,10.32,134.16
1360506,18,701010,220304,17,EACH,10.75,182.75
1360506,19,701010,180305,14,EACH,10.66,149.24
1360506,19,701010,220305,16,EACH,11.02,176.32
1360506,20,701010,180306,12,EACH,11.38,136.56
1360506,20,701010,220306,17,EACH,11.49,195.33
1360506,21,701010,180307,12,EACH,11.16,133.92
1360506,21,701010,220307,16,EACH,11.38,182.08
1360506,22,701010,180401,14,EACH,9.01,126.14
1360506,22,701010,220401,19,EACH,9.06,172.14
1360506,23,701010,180402,14,EACH,9.78,136.92
1360506,23,701010,220402,17,EACH,9.86,167.62
1360506,24,701010,180403,14,EACH,9.58,134.12
1360506,24,701010,220403,17,EACH,10.04,170.68
1360506,25,701010,180404,13,EACH,10.32,134.16
1360506,25,701010,220404,18,EACH,10.80,194.4
1360506,26,701010,180405,12,EACH,10.47,125.64
1360506,26,701010,220405,16,EACH,11.08,177.28
1360506,27,701010,180406,14,EACH,10.81,151.34
1360506,27,701010,220406,18,EACH,11.37,204.66
1360506,28,701010,180407,12,EACH,11.45,137.4
1360506,28,701010,220407,16,EACH,11.56,184.96
1360506,29,701010,180501,13,EACH,9.07,117.91
1360506,29,701010,220501,18,EACH,9.01,162.18
1360506,30,701010,180502,14,EACH,9.59,134.26
1360506,30,701010,220502,16,EACH,9.67,154.72
1360506,31,701010,180503,12,EACH,10.13,121.56
1360506,31,701010,220503,18,EACH,10.20,183.6
1360506,32,701010,180504,12,EACH,10.10,121.2
1360506,32,701010,220504,17,EACH,10.46,177.82
1360506,33,701010,180505,13,EACH,10.97,142.61
1360506,33,701010,220505,18,EACH,11.27,202.86
1360506,34,701010,180506,14,EACH,10.84,151.76
1360506,34,701010,220506,18,EACH,11.32,203.76
1360506,35,701010,180507,13,EACH,11.36,147.68
1360506,35,701010,220507,17,EACH,11.38,193.46
1033505,1,701010,150101,8,EACH,12.65,101.2
1033505,1,701010,170101,9,EACH,10.40,93.6
1033505,2,701010,150102,8,EACH,12.75,102
1033505,2,701010,170102,9,EACH,10.69,96.21
1033505,3,701010,150103,8,EACH,13.82,110.56
1033505,3,701010,170103,9,EACH,11.47,103.23
1033505,4,701010,150104,7,EACH,14.36,100.52
1033505,4,701010,170104,8,EACH,11.90,95.2
1033505,5,701010,150105,7,EACH,14.90,104.3
1033505,5,701010,170105,9,EACH,12.20,109.8
1033505,6,701010,150106,8,EACH,14.89,119.12
1033505,6,701010,170106,9,EACH,12.69,114.21
1033505,7,701010,150107,8,EACH,15.95,127.6
1033505,7,701010,170107,9,EACH,13.57,122.13
1033505,8,701010,150301,8,EACH,12.28,98.24
1033505,8,701010,170201,9,EACH,10.30,92.7
1033505,9,701010,150302,8,EACH,13.19,105.52
1033505,9,701010,170202,9,EACH,10.83,97.47
1033505,10,701010,150303,7,EACH,13.86,97.02
1033505,10,701010,170203,9,EACH,11.44,102.96
1033505,11,701010,150304,8,EACH,13.92,111.36
1033505,11,701010,170204,9,EACH,11.80,106.2
1033505,12,701010,150305,8,EACH,15.08,120.64
1033505,12,701010,170205,8,EACH,12.40,99.2
1033505,13,701010,150306,9,EACH,14.81,133.29
1033505,13,701010,170206,8,EACH,12.56,100.48
1033505,14,701010,150307,8,EACH,15.59,124.72
1033505,14,701010,170207,9,EACH,13.72,123.48
1033505,15,701010,150401,8,EACH,12.35,98.8
1033505,15,701010,170301,8,EACH,10.29,82.32
1033505,16,701010,150402,8,EACH,13.20,105.6
1033505,16,701010,170302,9,EACH,10.96,98.64
1033505,17,701010,150403,8,EACH,13.70,109.6
1033505,17,701010,170303,8,EACH,11.50,92
1033505,18,701010,150404,8,EACH,14.62,116.96
1033505,18,701010,170304,9,EACH,12.10,108.9
1033505,19,701010,150405,9,EACH,14.91,134.19
1033505,19,701010,170305,9,EACH,12.19,109.71
1033505,20,701010,150406,8,EACH,15.29,122.32
1033505,20,701010,170306,9,EACH,13.13,118.17
1033505,21,701010,150407,8,EACH,16.46,131.68
1033505,21,701010,170307,9,EACH,14.02,126.18
1033505,22,701010,150501,8,EACH,12.46,99.68
1033505,22,701010,170401,9,EACH,10.47,94.23
1033505,23,701010,150502,9,EACH,12.94,116.46
1033505,23,701010,170402,8,EACH,11.11,88.88
1033505,24,701010,150503,8,EACH,13.61,108.88
1033505,24,701010,170403,8,EACH,11.69,93.52
1033505,25,701010,150504,8,EACH,14.14,113.12
1033505,25,701010,170404,8,EACH,12.06,96.48
1033505,26,701010,150505,8,EACH,15.39,123.12
1033505,26,701010,170405,9,EACH,11.97,107.73
1033505,27,701010,150506,7,EACH,16.26,113.82
1033505,27,701010,170406,8,EACH,12.99,103.92
1033505,28,701010,150507,8,EACH,16.27,130.16
1033505,28,701010,170407,9,EACH,13.73,123.57
1071005,1,701010,110101,15,EACH,7.59,113.85
1071005,1,701010,130101,11,3PACK,9.12,100.32
1071005,1,701010,200101,15,EACH,9.72,145.8
1071005,2,701010,110102,14,EACH,7.96,111.44
1071005,2,701010,130102,12,3PACK,9.27,111.24
1071005,2,701010,200102,16,EACH,10.60,169.6
1071005,3,701010,110103,15,EACH,8.22,123.3
1071005,3,701010,130103,12,3PACK,10.05,120.6
1071005,3,701010,200103,18,EACH,10.94,196.92
1071005,4,701010,110104,14,EACH,8.70,121.8
1071005,4,701010,130104,11,3PACK,10.60,116.6
1071005,4,701010,200104,17,EACH,11.33,192.61
1071005,5,701010,110105,15,EACH,9.12,136.8
1071005,5,701010,130105,12,3PACK,10.69,128.28
1071005,5,701010,200105,18,EACH,11.49,206.82
1071005,6,701010,110106,14,EACH,9.58,134.12
1071005,6,701010,130106,13,3PACK,11.77,153.01
1071005,6,701010,200106,16,EACH,12.00,192
1071005,7,701010,110107,15,EACH,9.57,143.55
1071005,7,701010,130107,11,3PACK,11.80,129.8
1071005,7,701010,200107,18,EACH,12.37,222.66
1071005,8,701010,110201,14,EACH,7.59,106.26
1071005,8,701010,130201,11,3PACK,8.99,98.89
1071005,8,701010,200201,16,EACH,9.97,159.52
1071005,9,701010,110202,14,EACH,8.42,117.88
1071005,9,701010,130202,11,3PACK,9.34,102.74
1071005,9,701010,200202,18,EACH,10.91,196.38
1071005,10,701010,110203,14,EACH,8.50,119
1071005,10,701010,130203,11,3PACK,10.23,112.53
1071005,10,701010,200203,17,EACH,11.00,187
1071005,11,701010,110204,13,EACH,8.88,115.44
1071005,11,701010,130204,12,3PACK,10.36,124.32
1071005,11,701010,200204,15,EACH,11.32,169.8
1071005,12,701010,110205,15,EACH,9.09,136.35
1071005,12,701010,130205,11,3PACK,10.85,119.35
1071005,12,701010,200205,17,EACH,11.77,200.09
1071005,13,701010,110206,14,EACH,9.73,136.22
1071005,13,701010,130206,10,3PACK,10.76,107.6
1071005,13,701010,200206,17,EACH,12.08,205.36
1071005,14,701010,110207,15,EACH,9.82,147.3
1071005,14,701010,130207,12,3PACK,12.35,148.2
1071005,14,701010,200207,15,EACH,13.52,202.8
1071005,15,701010,110301,14,EACH,7.84,109.76
1071005,15,701010,130301,13,3PACK,9.20,119.6
1071005,15,701010,200301,16,EACH,10.21,163.36
1071005,16,701010,110302,15,EACH,7.85,117.75
1071005,16,701010,130302,12,3PACK,9.31,111.72
1071005,16,701010,200302,17,EACH,10.71,182.07
1071005,17,701010,110303,14,EACH,8.54,119.56
1071005,17,701010,130303,11,3PACK,9.91,109.01
1071005,17,701010,200303,18,EACH,11.17,201.06
1071005,18,701010,110304,15,EACH,8.63,129.45
1071005,18,701010,130304,13,3PACK,10.35,134.55
1071005,18,701010,200304,16,EACH,11.55,184.8
1071005,19,701010,110305,15,EACH,8.86,132.9
1071005,19,701010,130305,11,3PACK,11.08,121.88
1071005,19,701010,200305,16,EACH,12.10,193.6
1071005,20,701010,110306,14,EACH,9.21,128.94
1071005,20,701010,130306,11,3PACK,11.70,128.7
1071005,20,701010,200306,16,EACH,12.25,196
1071005,21,701010,110307,13,EACH,10.08,131.04
1071005,21,701010,130307,12,3PACK,12.14,145.68
1071005,21,701010,200307,19,EACH,12.15,230.85
1071005,22,701010,110401,13,EACH,7.72,100.36
1071005,22,701010,130501,12,3PACK,8.94,107.28
1071005,22,701010,200401,16,EACH,9.94,159.04
1071005,23,701010,110402,14,EACH,8.11,113.54
1071005,23,701010,130502,11,3PACK,9.57,105.27
1071005,23,701010,200402,18,EACH,10.73,193.14
1071005,24,701010,110403,15,EACH,8.45,126.75
1071005,24,701010,130503,11,3PACK,10.17,111.87
1071005,24,701010,200403,17,EACH,11.00,187
1071005,25,701010,110404,15,EACH,8.66,129.9
1071005,25,701010,130504,11,3PACK,10.21,112.31
1071005,25,701010,200404,18,EACH,10.93,196.74
1071005,26,701010,110405,13,EACH,9.09,118.17
1071005,26,701010,130505,12,3PACK,11.48,137.76
1071005,26,701010,200405,18,EACH,11.35,204.3
1071005,27,701010,110406,16,EACH,9.81,156.96
1071005,27,701010,130506,12,3PACK,11.74,140.88
1071005,27,701010,200406,17,EACH,12.70,215.9
1071005,28,701010,110407,13,EACH,9.95,129.35
1071005,28,701010,130507,11,3PACK,11.12,122.32
1071005,28,701010,200407,16,EACH,13.60,217.6
1071005,29,701010,110501,14,EACH,7.48,104.72
1071005,29,701010,200501,16,EACH,9.98,159.68
1071005,30,701010,110502,15,EACH,8.24,123.6
1071005,30,701010,200502,16,EACH,10.31,164.96
1071005,31,701010,110503,13,EACH,8.54,111.02
1071005,31,701010,200503,16,EACH,11.03,176.48
1071005,32,701010,110504,15,EACH,8.48,127.2
1071005,32,701010,200504,16,EACH,11.39,182.24
1071005,33,701010,110505,14,EACH,8.76,122.64
1071005,33,701010,200505,18,EACH,11.59,208.62
1071005,34,701010,110506,16,EACH,9.59,153.44
1071005,34,701010,200506,16,EACH,11.99,191.84
1071005,35,701010,110507,15,EACH,10.57,158.55
1071005,35,701010,200507,18,EACH,12.47,224.46
1197036,1,701010,170101,12,EACH,8.44,101.28
1197036,2,701010,170102,11,EACH,8.86,97.46
1197036,3,701010,170103,11,EACH,9.17,100.87
1197036,4,701010,170104,12,EACH,9.39,112.68
1197036,5,701010,170105,13,EACH,9.27,120.51
1197036,6,701010,170106,11,EACH,10.03,110.33
1197036,7,701010,170107,11,EACH,10.89,119.79
1197036,8,701010,170201,11,EACH,8.40,92.4
1197036,9,701010,170202,12,EACH,8.38,100.56
1197036,10,701010,170203,13,EACH,9.09,118.17
1197036,11,701010,170204,12,EACH,9.25,111
1197036,12,701010,170205,11,EACH,9.90,108.9
1197036,13,701010,170206,11,EACH,10.07,110.77
1197036,14,701010,170207,12,EACH,10.98,131.76
1197036,15,701010,170301,12,EACH,8.12,97.44
1197036,16,701010,170302,13,EACH,8.93,116.09
1197036,17,701010,170303,12,EACH,9.18,110.16
1197036,18,701010,170304,12,EACH,9.88,118.56
1197036,19,701010,170305,12,EACH,9.46,113.52
1197036,20,701010,170306,12,EACH,10.06,120.72
1197036,21,701010,170307,12,EACH,11.30,135.6
1197036,22,701010,170401,11,EACH,8.24,90.64
1197036,23,701010,170402,13,EACH,8.72,113.36
1197036,24,701010,170403,12,EACH,9.19,110.28
1197036,25,701010,170404,12,EACH,9.39,112.68
1197036,26,701010,170405,12,EACH,9.69,116.28
1197036,27,701010,170406,11,EACH,10.00,110
1197036,28,701010,170407,11,EACH,10.58,116.38
1309522,1,701010,170101,7,EACH,9.41,65.87
1309522,2,701010,170102,7,EACH,9.87,69.09
1309522,3,701010,170103,7,EACH,10.44,73.08
1309522,4,701010,170104,8,EACH,10.65,85.2
1309522,5,701010,170105,7,EACH,10.89,76.23
1309522,6,701010,170106,7,EACH,11.63,81.41
1309522,7,701010,170107,7,EACH,12.44,87.08
1309522,8,701010,170201,8,EACH,9.51,76.08
1309522,9,701010,170202,8,EACH,9.77,78.16
1309522,10,701010,170203,8,EACH,10.47,83.76
1309522,11,701010,170204,8,EACH,10.78,86.24
1309522,12,701010,170205,8,EACH,11.07,88.56
1309522,13,701010,170206,7,EACH,11.34,79.38
1309522,14,701010,170207,7,EACH,12.30,86.1
1309522,15,701010,170301,8,EACH,9.46,75.68
1309522,16,701010,170302,7,EACH,9.98,69.86
1309522,17,701010,170303,7,EACH,10.61,74.27
1309522,18,701010,170304,7,EACH,11.00,77
1309522,19,701010,170305,7,EACH,11.05,77.35
1309522,20,701010,170306,8,EACH,11.77,94.16
1309522,21,701010,170307,8,EACH,12.58,100.64
1309522,22,701010,170401,7,EACH,9.43,66.01
1309522,23,701010,170402,7,EACH,9.96,69.72
1309522,24,701010,170403,8,EACH,10.52,84.16
1309522,25,701010,170404,8,EACH,10.91,87.28
1309522,26,701010,170405,8,EACH,10.89,87.12
1309522,27,701010,170406,8,EACH,11.61,92.88
1309522,28,701010,170407,8,EACH,12.39,99.12
217510,1,701010,120101,25,EACH,10.50,262.5
217510,1,701010,140101,20,EACH,6.40,128
217510,2,701010,120102,24,EACH,10.77,258.48
217510,2,701010,140102,21,EACH,6.89,144.69
217510,3,701010,120103,23,EACH,11.36,261.28
217510,3,701010,140103,18,EACH,7.39,133.02
217510,4,701010,120104,23,EACH,11.61,267.03
217510,4,701010,140104,18,EACH,7.46,134.28
217510,5,701010,120105,23,EACH,12.33,283.59
217510,5,701010,140105,19,EACH,7.93,150.67
217510,6,701010,120106,26,EACH,12.42,322.92
217510,6,701010,140106,19,EACH,8.06,153.14
217510,7,701010,120107,22,EACH,13.74,302.28
217510,7,701010,140107,19,EACH,8.66,164.54
217510,8,701010,120201,21,EACH,9.98,209.58
217510,8,701010,140201,20,EACH,6.32,126.4
217510,9,701010,120202,22,EACH,10.72,235.84
217510,9,701010,140202,20,EACH,6.98,139.6
217510,10,701010,120203,24,EACH,10.98,263.52
217510,10,701010,140203,18,EACH,7.19,129.42
217510,11,701010,120204,22,EACH,12.05,265.1
217510,11,701010,140204,20,EACH,7.29,145.8
217510,12,701010,120205,23,EACH,12.08,277.84
217510,12,701010,140205,20,EACH,7.95,159
217510,13,701010,120206,24,EACH,12.15,291.6
217510,13,701010,140206,21,EACH,7.88,165.48
217510,14,701010,120207,21,EACH,13.58,285.18
217510,14,701010,140207,20,EACH,8.31,166.2
217510,15,701010,120301,23,EACH,10.49,241.27
217510,15,701010,140301,20,EACH,6.35,127
217510,16,701010,120302,23,EACH,10.57,243.11
217510,16,701010,140302,20,EACH,7.05,141
217510,17,701010,120303,24,EACH,11.24,269.76
217510,17,701010,140303,19,EACH,7.33,139.27
217510,18,701010,120304,22,EACH,11.51,253.22
217510,18,701010,140304,19,EACH,7.66,145.54
217510,19,701010,120305,23,EACH,12.45,286.35
217510,19,701010,140305,20,EACH,7.97,159.4
217510,20,701010,120306,25,EACH,13.10,327.5
217510,20,701010,140306,18,EACH,8.39,151.02
217510,21,701010,120307,25,EACH,12.69,317.25
217510,21,701010,140307,19,EACH,8.55,162.45
217510,22,701010,120401,26,EACH,10.30,267.8
217510,22,701010,140401,21,EACH,6.35,133.35
217510,23,701010,120402,22,EACH,10.54,231.88
217510,23,701010,140402,19,EACH,6.83,129.77
217510,24,701010,120403,21,EACH,11.01,231.21
217510,24,701010,140403,20,EACH,7.17,143.4
217510,25,701010,120404,24,EACH,11.91,285.84
217510,25,701010,140404,20,EACH,7.53,150.6
217510,26,701010,120405,21,EACH,11.53,242.13
217510,26,701010,140405,21,EACH,7.59,159.39
217510,27,701010,120406,25,EACH,13.06,326.5
217510,27,701010,140406,18,EACH,8.41,151.38
217510,28,701010,120407,24,EACH,13.01,312.24
217510,28,701010,140407,18,EACH,8.50,153
217510,29,701010,120501,25,EACH,10.26,256.5
217510,29,701010,140501,18,EACH,6.47,116.46
217510,30,701010,120502,22,EACH,11.23,247.06
217510,30,701010,140502,19,EACH,6.73,127.87
217510,31,701010,120503,24,EACH,11.15,267.6
217510,31,701010,140503,18,EACH,7.34,132.12
217510,32,701010,120504,25,EACH,11.50,287.5
217510,32,701010,140504,21,EACH,7.22,151.62
217510,33,701010,120505,25,EACH,12.49,312.25
217510,33,701010,140505,20,EACH,7.90,158
